爬取时间,作品名,作品ID,作品链接,评论者ID,评论者主页,短评内容,短评发布时间,星级评分数,短评有用数
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Emi Nolan,https://www.douban.com/people/honciu/,"
            
                太顺拐了，每一步都是意料之中。幸好集数不多，再长就很难忍下去了。
        ","
                    2020-10-26
                ",3,50
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,bibabo,https://www.douban.com/people/bibabo8/,"
            
                别的就不夸了。全片的绿色都用得太高级了……
        ","
                    2020-10-29
                ",4,21
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,琼斯黄,https://www.douban.com/people/lengleng/,"
            
                美国大女主爽剧就值得吹了？这风气和Why women kill时候差不多……
        ","
                    2020-10-29
                ",3,55
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,JulyChan,https://www.douban.com/people/JulyChan/,"
            
                天才能够成为传奇，如木心所说，是需要一点“险要性”的，差一点就是幼稚胡闹，却始终不会差这一点。凭这一点，ta可以逍遥于才华教养功力观念之上。

        ","
                    2020-10-31
                ",5,9
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,helenharris,https://www.douban.com/people/emotionalvulcan/,"
            
                网飞AI制作的历史虚空美国爽文。两个母亲的戏份是最有实感的，最喜欢苏联棋王在电梯中对女主的评论，千里遇知音。
        ","
                    2020-10-26
                ",4,27
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,木光,https://www.douban.com/people/57338332/,"
            
                大女主设定，7集节奏流畅顺滑，选角成功，摄影配乐一流。即使对国际象棋一窍不通，依然可以品的津津有味。

故事简洁沉稳的阐述了天才女棋手的成长轨迹，这里面，天才、女性、棋手，皆是重点。

剧中没有男主角，也没有繁复的情感线，却不乏对两性关系的深刻探索。

还有不得不夸一下这部剧的美术，从家装到女主的所有衣服，保留年代感的同时也呈现了诸多美感。尤其是女主的形象设计，完美佐证了她内心的成长和变化。

还有许多值得品鉴的细节，非常值得一看。

        ","
                    2020-10-28
                ",4,16
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,黄小米,https://www.douban.com/people/millettellim/,"
            
                美苏友好幻想一种。
        ","
                    2020-10-27
                ",4,12
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,匡匡,https://www.douban.com/people/rakumm/,"
            
                美术不错，迷人的时代气质。原声音乐不错，有菲利普.格拉斯的神韵。剧作乏善足陈，女主是另一种意义上的芭比娃娃，精神按摩的换装人偶，好比漫威片里的超级打斗女英雄。如果非要称这是女权，那行，我闭嘴没有意见。
        ","
                    2020-11-05
                ",3,31
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,ss,https://www.douban.com/people/usssky/,"
            
                竟然一口气看完了... 对嘛，以后多拍些天才少女身后一群男人心甘情愿哭爹喊娘也要供奉的故事嘛
        ","
                    2020-10-26
                ",,52
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,布蘭尼要怎麼辦,https://www.douban.com/people/171388104/,"
            
                网飞总是在人家想放弃的时候，丢一部这种惊世之作，如果你们能维持在这个水准，那世界的烂剧到底会少多少。最后完美收在「成见」上，去之前说的苏联都是恶鬼邪神，最后一个个绅士、友好、又支持，这世界多少都是因为「成见」而起，养母第一次听到她想要去比赛时的表情，何尝又不是一种成见，人如果可以摒除成见，那该多好，一瞬间将档次拉到和平的境界，太高级了！
        ","
                    2020-10-29
                ",5,15
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,猫毛居士哈鲁君,https://www.douban.com/people/neverknewme/,"
            
                故事内核相当retro，但是整体却显得非常调和，Anya好看的过分。这配乐和剪辑我觉得值得再加一星，算是今年Netflix Original里的独苗了。
        ","
                    2020-10-26
                ",5,12
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,lispector,https://www.douban.com/people/156672233/,"
            
                super shero套路通通甩出来 最后男友智囊团都出来了。。
        ","
                    2020-10-29
                ",3,24
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,玉木大河,https://www.douban.com/people/1282199/,"
            
                克制、冷静、独立，没有掺杂太多情感，很少发泄情绪。下棋的这个天才少女充满了魅力。即便她酗酒，依赖药物，但她仍然是个不可多得的优秀的棋手。还有人和人之间若远若近的交集，又十分温暖。预订今年年度十佳。
        ","
                    2020-10-28
                ",5,13
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,哼哼.floweray,https://www.douban.com/people/56922790/,"
            
                网飞工业流水线化的《女王的棋局》和国产无脑瞎JB漫改的《棋魂》中间差的不是一万个贝丝或者王一生这样的天才主角，而是一个阿城和一个敢拍的导演。
        ","
                    2020-10-28
                ",4,11
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,傻乐的猫,https://www.douban.com/people/stupidcat7652/,"
            
                其实这个故事既不是女性主义也不是玛丽苏啊真的和性别没关系。孤独的天才能成功是因为成功者大多自私，他们只关注自己的世界，无论是和徒弟偷情的居里夫人还是徒手攀岩里那个埋怨恋爱影响自己发挥的大男孩，都是用别人的能量滋养自己甚至自己是不会察觉这种自私的。贝思也是，她对养母从来没有怜悯对那些男人也没有爱。过去我讨厌这类人，现在我理解了不讨厌了，但也不会喜欢他们。
        ","
                    2020-11-05
                ",4,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,懒得懒了,https://www.douban.com/people/landelanle/,"
            
                不过女主再这样瞪眼睛我真是吃不消了……这叫哪门子演技
        ","
                    2020-10-29
                ",4,8
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,充耳,https://www.douban.com/people/gxm/,"
            
                把一部常规励志电影的量拖长到7个小时，但戏剧冲突反复，人物成长轨迹拖沓，反而稀释了本应饱满的情绪冲击。
        ","
                    2020-10-30
                ",3,23
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,子戈,https://www.douban.com/people/philaro2009/,"
            
                分三天看完，爽剧无疑。
剧集对棋法展示几乎为零，让位于人物塑造，讲一个孤女的个人成长。
爽则爽矣，同时很不满足。
显然《后翼弃兵》这个译名更好。
意思是，先舍后得。暗合了剧集文本。有被迫的失去，有主动的放弃，人生所得，皆从此来。
看完明白，实际是个武侠文本：一个天赋异禀的少女，在地下室受高人点拨习得神功，闯荡江湖，成为天下第一。
至于神功到底是啥？
不重要。
最终落点很奇异，又见美国当代价值观的变化。
让我想到《仲夏夜惊魂》。
它实际在说，美国的个人主义先天不足，需要集体主义的精神来弥合。
就体现在最后的胜利，来自于集体的智慧。
冷战背景，结束于美苏之间的握手。
        ","
                    2020-11-06
                ",4,8
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,九洲同,https://www.douban.com/people/CCCOLE0605/,"
            
                看了两集，弃了，看不下去。制作精良的爽剧还是爽剧，龙傲天不管是男是女依旧是龙傲天。
        ","
                    2020-10-27
                ",3,17
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,redhousepainter,https://www.douban.com/people/redhousepainter/,"
            
                网飞大女主爽剧，睡过的和没睡过的男朋友到最后都是智囊团，女主今年在爱玛里和在这部电视剧里都挺养眼。
        ","
                    2020-10-27
                ",3,25
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,面头,https://www.douban.com/people/lamental/,"
            
                此片对我意义非凡。我当年也入选过国际象棋校队，考过级，比过赛，后来因为身体和学业原因放弃了，没有坚持下去。此片一下子把我拉回来童年，西班牙开局、西西里防御都是学过的经典开局，和教练也打过车轮战，比赛也按过时钟，快棋慢棋都比过，输了还经常哭鼻子。家里也有好几本棋谱，还有一套珍藏的水晶玻璃制的国际象棋套装。啊，真的好久没下棋了。
        ","
                    2020-11-02
                ",5,15
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Lexlo,https://www.douban.com/people/189050142/,"
            
                自从看过新变种人她的秘客后安雅泰勒就是新老婆了，顺便一说达利长大瘦身成功怎么脸还没有圆嘟嘟看着好看
        ","
                    2020-10-23
                ",3,30
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Coralineee,https://www.douban.com/people/Strangefamiliar/,"
            
                0202年了还是老美战胜苏联这种messaging我真是吐了。我，一个从endeavour就开始追的anya taylor-joy颜粉，不能不承认她演戏确实没前几年灵了
        ","
                    2020-10-26
                ",3,21
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Moon.T,https://www.douban.com/people/5836851/,"
            
                这不就天选之子开挂爽剧么，吹点在哪里？？跟女性崛起女权也半点边都搭不上，除了一个行业背景设定，她从参赛第一场开始有因为女性身份而受到一点点歧视或阻碍吗，没有。纯开挂爽剧，还给组了个后宫，本质上还是男性视角，不是搞个大女主就是突破就是女性崛起。3.5，+半星给每集片尾曲。本来想标4，想想这种披着男权皮搞个大女主就被吹捧的情况，算了，它不配
        ","
                    2020-11-02
                ",3,14
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,可樂の咖啡君,https://www.douban.com/people/179725035/,"
            
                网飞这种靠戳人G点的大数据创作模式终于是灵验了一回，从头到尾都是丝毫不拖泥带水地爽—-大概能理解为什么会砍掉心灵猎人和超感猎杀这种剧了。
        ","
                    2020-11-02
                ",4,6
